1327669,16321158
1334186,16371156
1334191,16329761
1334241,16402860
1343580,16359548
1343583,16368006
1351193,16372907
1352345,16412224
1352351,16372903
1352364,16371154
1352374,16396674
1352378,16372904
1360671,16403233
1361775,16398939
1361795,16375760
1363720,16423294
1364520,15963313
1367833,16451856
1367836,16451859
1368974,16417639
1368976,16372905
1368982,16448552
1369001,16436217
1373611,16420706
1373664,16460562
1374667,16412216
1379641,16448563
1379645,16430782
1379653,16469108
1382202,16433927
1382224,16426449
1382227,16405734
1386666,16433920
1386687,16430775
1386704,16483363
1386726,16430773
1388207,16480498
1389708,16448575
1389847,15867097
1395360,16412251
1397818,16504078
1402285,16476160
1402287,16504026
1402303,16504011
1402306,16504126
1403757,16438722
1403758,16448568
1410761,16280045
1413547,16515704
1413552,16507108
1413988,16417653
1413999,16356229
1414001,16280061
1414017,16356228
1414018,16356219
1414038,16280058
1414040,16280065
1414055,16356221
1420296,16509977
1420299,16504165
1420300,16483360
1420317,16509997
1420338,16441894
1421401,16472379
1421402,16529658
1421419,16515705
1421423,16504154
1431535,16545120
1431554,16539726
1434735,16524479
1434755,16515710
1434761,16551351
1434781,16539738
1434783,16545122
1435748,16469105
1435763,16563172
1435779,16605301
1435892,16566832
1435906,16556316
1440301,16722590
1440784,16581549
1440867,16571129
1440870,16551364
1440871,16573837
1440872,16553954
1448190,16569219
1456976,16515707
1458347,16606473
1459107,16606452
1459124,16608513
1459128,16542443
1459198,16606455
1459867,16646970
1464385,16722607
1468422,16672064
1469415,8841761
1469503,8930551
1470168,9400735
1470393,9349833
1471788,16549021
1472695,16737346
1473178,16700869
1473179,16700849
1474325,3545803
1475568,16533388
1475595,16704735
1475841,16563170
1475848,16681849
1475863,16696861
1475875,16686939
1475887,16672046
1479317,16696859
1479326,16483383
1479347,16689997
1479378,16551359
1479833,16716214
1481565,16620393
1481570,16608514
1481613,16595002
1483897,16677397
1483908,16796402
1488867,16723016
1489927,16759395
1489930,16709243
1500954,16356358
1501008,16595018
1501013,16716211
1501038,16719908
1508149,16603063
1508150,16573817
1508152,16638132
1508161,16606471
1513247,16762076
1513567,16790053
1513579,16762061
1513598,16740168
1519093,7607138
1519142,7556014
1519354,2040254
1519752,8354200
1522015,16759390
1522198,7588486
1523329,16719931
1524801,16681848
1524812,16595011
1524973,16709245
1524987,16569248
1525180,16571140
1526456,16796760
1526556,16356199
1526573,16356192
1526609,16507172
1526611,16469112
1526618,16677395
1526638,16630358
1532938,9417767
1532970,9495797
1533008,9435149
1533009,9432970
1533017,9435151
1533022,9432971
1533442,9860919
1533466,9860917
1533865,16827932
1533891,16258197
1538591,16729880
1538605,16834769
1538610,16831228
1538611,16796730
1538612,16772027
1543618,16824221
1543627,16836761
1543643,16854236
1544329,16796739
1550238,16848888
1550259,16780595
1550405,16848893
1550589,15111272
1550594,15249261
1550596,15249265
1550608,15471755
1550617,15471756
1550618,15631968
1550620,15631963
1550621,15631969
1550628,15631966
1550629,15631970
1550632,15829474
1550633,15829478
1550641,15998607
1550679,16236699
1550681,16403720
1550814,16469126
1550826,16507156
1550842,16507148
1550871,16542484
1550875,16569261
1550898,16606437
1550910,16606474
1550930,16740174
1550935,16805922
1550941,16780597
1550955,16696864
1550956,16780598
1550966,16792792
1551992,16882525
1551997,16882533
1552030,16882538
1552065,16879741
1553435,16846509
1553446,16787532
1553473,16882344
1555583,16872504
1555594,16872529
1555596,16734907
1555599,16863588
1557723,16542503
1557729,16790077
1557739,16776849
1557850,16893458
1559635,16869961
1559636,16879756
1559722,16923191
1560120,16938136
1560156,16934158
1560381,16914029
1562412,16889671
1562427,16875507
1562436,16911782
1562437,16846498
1562443,16907966
1563969,16539808
1564415,16945127
1564427,17044733
1566323,9924006
1566339,9924004
1566413,10210689
1566427,10428598
1566563,10339452
1566568,10339446
1566572,10339442
1566580,10339447
1566587,10339448
1566626,7889885
1566627,7889887
1566632,7889884
1566644,7889886
1567021,8319654
1567062,8319653
1567213,8033847
1567435,7843102
1569440,16945139
1569640,16842480
1569641,16846400
1569824,16942629
1569832,16895612
1570348,16948861
1570351,16916475
1570354,16919161
1574287,16925808
1574335,16938133
1578582,16965635
1578590,16848911
1579211,16953895
1579215,16942627
1579222,16919172
1579224,16923176
1579231,16978400
1584225,16965639
1584240,16965625
1584405,16945128
1586008,16984626
1586021,16984640
1590009,16907972
1590049,16984654
1590051,16942618
1610114,17014731
1615869,17005043
1615874,17029631
1617109,17026773
1618389,17032439
1618820,16942589
1618944,17047290
1618957,16918950
1618958,17044835
1619408,16800837
1621066,17040558
1622749,17026771
1624835,17049094
1626393,17035145
1626455,17054789
1626460,17005051
1626462,17044935
1626466,17044921
1626471,17052335
1629009,17040577
1634743,17034640
1634845,17074084
1634849,17062141
1635053,17078894
1635553,17067376
1635559,17067370
1635567,17074099
1635708,17081285
1636037,17083726
1636636,17090327
1636653,17083730
1636659,17067371
1637105,17096851
1637924,232043
1637936,396152
1654152,17109751
1654185,17092348
1657034,17101043
1660537,17090333
1660539,17109748
1660570,17107609
1661685,17132050
1664572,17083722
1665467,17105658
1676011,17118191
1684260,17125510
1693558,17137514
1693560,17134516
1693563,17137511
1693922,17147808
1693923,17140447
1697802,17140457
1697822,17125496
1698486,17134517
1698488,17129376
1702364,17150108
1702365,17129389
1702545,17134488
1702547,17156486
1705534,17080259
1705535,17021768
1705541,17094031
1712338,17156423
1712341,17156466
1712345,17166271
1713239,17144916
1713247,17150115
1716162,17147795
1750976,16884530
1750999,16859505
1751025,16859530
1751043,16970804
1752232,17211497
1761938,12554548
1761939,12554545
1762324,17183730
1762369,17183729
1762396,17183720
1764019,17169156
1764199,12831176
1764200,12831177
1764726,17176456
1764730,17173663
1764748,17184541
1764757,17156477
1764758,17173694
1766357,17187683
1766476,17061151
1766925,17178006
1769371,17169141
1769405,17222057
1769406,17222058
1769413,17227132
1769483,17184533
1769514,17190587
1774569,17210079
1779267,17204156
1779269,17207282
1779296,17238286
1779297,17238285
1779298,17238284
1779377,16859536
1779398,16859516
1779617,17485816
1781432,17214891
1781447,17214906
1781451,17204136
1781463,17229323
1781565,15545054
1781566,15545060
1781578,15770057
1781624,14760933
1781656,12137243
1781690,11324900
1781709,11577993
1781718,11759109
1781748,10958384
1781779,10704084
1781938,17239237
1781939,17214897
1783850,17241480
1784104,17227589
1784567,16240515
1784583,16338779
1784606,12530483
1784609,12530484
1784617,12625969
1784633,11368263
1784640,11495559
1784642,11495553
1784643,11495550
1784644,11495557
1784654,11916175
1784668,10805362
1784677,10968599
1784682,10968597
1784731,10371474
1784732,10371471
1784735,10371472
1784744,10449266
1784754,10524667
1784771,9678143
1784789,9785106
1784814,9894177
1784818,9972484
1785365,17214901
1794253,17254350
1794254,17257428
1794452,17081282
1794465,17105656
1794466,17107615
1794469,17112371
1794471,17118186
1794485,17156425
1794488,17163985
1794491,17173662
1794492,17173680
1794493,17184515
1794494,17184516
1794497,17014704
1794511,17092341
1794519,17121678
1794525,17134501
1794532,17169159
1794625,17053928
1794671,17478412
1796542,17263895
1796543,17257431
1796862,17257413
1796891,17254329
1796956,17299581
1797001,17239252
1797029,17129383
1797073,17043869
1797163,17274807
1797179,17239256
1800845,17288611
1800848,17274828
1802727,17287932
1802740,17286868
1802871,17300719
1804104,17176279
1804259,17313672
1804265,17313667
1805445,17309790
1808051,17270058
1808097,17326710
1808456,17328809
1808482,17341128
1810248,17324283
1810250,17326830
1810307,17326837
1810515,17270055
1810535,17324291
1810541,17319942
1817647,17331237
1817692,17384766
1819366,17316429
1819392,17324253
1820755,17089080
1820778,17331263
1820788,17328806
1821019,17341317
1821022,17316441
1821023,17331264
1821024,17331241
1821028,17328819
1821033,17341298
1821337,17338829
1821338,17343738
1824745,17356993
1824748,17356963
1824751,17356966
1824758,17356989
1824772,17356969
1828149,17352805
1828735,17346333
1829425,17372796
1831475,17352806
1831486,17359519
1831487,17335565
1831737,17388666
1831738,17388667
1831760,17324285
1831762,17343737
1832131,17173716
1832136,17173719
1832149,17286197
1832184,17355644
1832208,17374151
1838423,17338822
1838902,17374171
1839088,17378936
1839112,17371601
1839129,17222352
1839864,17372807
1845152,17352821
1845153,17386112
1847446,17355631
1847451,17376239
1847527,17391510
1847683,17386092
1847689,17411338
1847815,17394653
1847816,17376233
1847819,17394651
1847823,17362511
1847837,17374147
1849920,17431496
1849925,17431493
1851010,17394665
1851017,17381835
1851018,17386108
1851378,17244352
1851704,17394656
1851952,17394629
1851963,17394636
1852113,17394637
1852268,12839630
1852271,14627214
1852293,15108863
1852321,17428343
1852397,17479158
1852556,17419879
1852916,17443366
1852917,17370032
1852919,17443369
1853105,17407593
1854904,17428318
1854908,17428336
1855065,17394661
1859973,17250692
1859980,17371478
1859988,17394642
1860070,17266764
1865380,17439651
1865537,17430602
1866019,17391505
1867808,17474994
1867816,17442119
1868017,17462083
1868032,17477865
1868083,17445266
1868721,17475006
1868738,17456241
1871588,17488502
1871598,17456240
1872030,17474991
1874716,17513285
1874718,17513282
1874722,17478409
1876216,17488511
1877802,17490492
1877813,17490489
1878496,17488518
1884131,17480223
1884155,17506905
1884157,17493275
1885249,17442125
1885552,17554399
1885798,17501997
1887535,17519010
1888714,17506903
1888725,17579709
1890293,17521433
1890550,17506881
1891306,17540023
1891315,17466071
1891438,17593956
1891439,17593957
1892014,17509150
1892551,17547746
1894803,17537235
1894974,17540037
1894983,17537264
1896160,17550598
1896161,17543129
1896174,17531088
1899490,17565666
1903355,17540020
1903357,17561998
1904176,17555600
1904193,17573961
1904225,17519031
1904437,17570832
1904445,17547760
1905915,17470267
1906741,17555598
1906806,17352828
1906816,17425783
1906819,17451597
1906828,17559681
1910594,17572907
1913056,17578566
1913171,17574492
1913175,17370096
1913177,17372669
1913528,17584491
1913602,17637912
1913915,17605774
1913938,17567564
1913939,17581811
1914073,17570858
1914074,17598899
1914078,17605796
1914085,17578562
1914240,17357793
1914243,17340137
1914252,17342417
1914255,17345054
1914282,17492425
1915596,17333118
1915605,17279340
1915607,17347871
1915612,17345052
1915628,17260162
1915640,17287908
1915642,17333244
1915648,17285226
1919363,17584933
1919379,17597523
1919386,17587447
1919387,17570848
1919427,17653259
1920547,17362472
1924504,17610727
1925059,17608947
1925106,17592653
1925118,17597524
1929055,17603911
1929101,17555561
1931439,17587452
1931598,17623067
1931600,17598906
1931606,17634109
1933427,17608920
1933430,17605771
1933438,17623077
1933535,17623074
1933542,17617927
1933543,17615064
1934353,17620136
1934382,17617892
1936985,17617906
1936999,17608932
1939729,17684553
1939830,17605814
1939837,17634128
1939983,17640356
1939989,17617914
1940006,17631681
1940016,17640373
1940263,17711595
1940310,17710126
1940311,17710152
1940326,17710125
1941734,17640366
1941736,17617910
1941739,17662137
1941741,17651479
1942115,17712402
1942174,17876370
1942178,17876372
1947969,17615073
1947993,17659094
1948011,17592648
1949403,17620127
1949820,17650312
1949836,17711594
1950208,17676985
1950346,17647003
1950430,17555783
1950473,17462100
1950500,17640375
1950508,17672892
1950696,17623107
1950708,17662114
1955417,17572962
1955435,17683563
1963323,17683640
1963330,17645791
1965476,17659078
1968156,8431376
1968159,8431368
1968166,8431372
1968179,8431363
1968184,8431367
1968186,8431375
1968188,8431374
1968191,8431370
1968195,8431371
1968211,8427772
1968216,8427776
1968218,8094003
1968223,7678978
1968224,8427774
1968225,8381298
1968228,7678976
1968230,7678979
1968274,8439511
1968287,8391304
1968293,8318400
1968296,8318411
1968304,8318401
1968311,7686391
1968314,8318412
1968335,8385979
1968345,8471439
1968363,8471434
1968370,7682432
1968374,8385978
1968387,8353050
1968400,8353055
1968411,8394733
1968412,8353046
1968433,8494730
1968453,8494702
1968458,8494709
1968469,8494706
1968472,8388231
1968478,8390291
1968482,8390288
1968505,8512828
1968509,8512821
1968514,8512818
1968524,8390287
1968528,7685619
1968531,8512825
1968533,8099808
1968558,8347500
1968585,8347497
1968592,8398704
1968593,8398709
1968602,8398707
1968611,8398713
1968622,8398708
1968636,8260367
1968639,8260371
1968653,7505104
1968655,8260372
1968660,8260375
1968665,8260366
1968692,8297739
1968704,8297740
1968737,8217599
1968756,7904475
1968766,8286203
1968773,8286205
1968791,8286201
1968792,8286206
1968796,8142261
1968808,7908220
1968816,8142265
1968837,8123484
1968846,8123489
1968847,8123497
1968853,8123485
1968858,8123472
1968859,8123500
1968870,8123501
1968904,7514030
1968916,8180032
1968918,8180024
1969429,8198982
1969444,8198979
1969447,8198976
1969460,8198975
1971046,17629926
1971054,17651489
1971055,17629923
1971065,17683643
1971069,17645805
1971305,2183873
1971312,2153393
1971367,1691921
1971381,2158808
1971386,2155645
1971415,2178667
1971476,2145964
1971477,2223581
1971484,2223582
1971512,2123115
1971542,2245176
1971562,2257205
1971581,2257216
1971627,1989658
1971630,1899195
1971639,1989662
1971661,1846550
1971663,1989656
1971684,2164831
1971702,2164832
1971762,1705140
1971775,1997108
1971797,1847648
1971798,1997112
1971799,1997103
1971800,1825469
1971817,2201397
1971879,2003984
1972355,2021542
1972365,1827031
1972372,1903951
1972379,2039701
1972405,2039705
1972528,2069853
1972533,1829954
1972546,2069849
1972562,1648949
1973070,17688685
1973076,17683588
1973083,17686184
1974786,17233848
1974802,17627707
1974808,17419744
1974811,17517066
1974817,17403121
1974819,17449541
1974833,17524029
1974834,17217362
1974836,17166220
1974838,17465997
1976090,17645811
1976105,17655764
1976112,17655758
1976391,17878954
1976551,17895968
1976812,3917678
1976842,6375711
1976875,6380554
1976880,6380555
1976896,6487515
1976909,6333247
1976928,6378236
1976946,3882114
1977002,6437430
1977056,3888243
1977102,3896288
1977152,2990514
1977284,3907687
1977289,1713049
1977293,1854613
1977297,1854609
1977308,1906726
1977331,1854617
1977346,1733448
1977351,1733435
1977354,1733436
1977361,1733433
1977364,1733432
1977380,1316777
1977389,1586601
1977393,1586603
1977400,1586604
1977401,1586602
1977403,1586600
1977435,1419615
1977438,1419616
1977449,1931611
1977462,1931616
1977474,1931628
1977476,1931613
1977484,1834157
1977487,1834156
1977488,1931624
1977498,1654074
1977504,1892775
1977533,1892765
1977567,1314071
1977594,1558796
1977600,1558803
1977612,1313691
1977616,1558794
1977631,1911202
1977632,1654983
1977654,1911207
1977679,1654988
1977696,1654987
1977719,1739631
1977737,1739629
1977739,1739628
1977753,1616870
1977775,1616863
1977779,1377484
1977784,1377485
1977791,1503916
1977824,1503915
1977835,1764386
1977847,1684909
1977852,1764379
1977864,1764383
1977867,1764376
1977868,1764390
1977892,1637669
1977910,1637664
1977913,1322155
1977922,1386245
1977940,1520597
1977968,1419642
1977979,1384643
1977984,1358168
1977987,1419647
1977993,1419641
1977995,1384644
1977996,1419644
1978025,1457360
1978057,1457358
1978207,17662156
1978520,17895984
1988819,17688686
1988834,17697343
1991589,17912364
1993953,17319111
1993963,17315607
1993969,17319473
1993978,17326337
1994004,17323604
1994030,17580734
1994035,17583188
1994036,17583186
1994677,17692117
1995200,17784949
1995216,17716364
1995753,17925871
1997113,17705833
1998889,16550381
1998890,12634971
2000650,17425627
2000893,17692112
2001218,17912636
2001219,17333340
2001223,17912634
2001224,17912635
2001225,17912637
2001290,17925866
2001430,2871860
2001641,3015179
2001660,3524645
2001661,3015184
2001731,3300761
2001736,3300762
2001830,3318902
2002148,3663463
2002515,17940604
2008125,5339036
2008241,4873187
2008246,4873186
2008396,4878637
2008481,4904451
2008626,4343678
2008797,4576562
2008928,4271320
2008976,5329342
2008997,4598084
2009232,4607925
2009501,339940
2009553,565645
2009630,350254
2009808,365212
2009823,369589
2009951,222312
2009985,444406
2010104,389265
2010236,6992827
2010376,7426335
2010573,7006663
2010574,7459218
2010576,7006664
2010639,7016157
2010658,7020738
2010816,7028069
2010831,7032568
2010856,7326194
2010923,7041939
2010930,7041938
2010935,7041941
2010994,7041943
2011002,7044404
2011009,7044401
2011033,6284190
2011055,6285947
2011080,6758827
2011092,6295422
2011153,6756459
2011200,6753912
2011259,6401427
2011510,6315040
2011559,6197081
2013939,17940609
2014761,17705848
2018694,17725843
2018720,17716376
2020458,17868452
2020461,17718902
2020481,17822526
2022642,17938729
2022658,17938746
2025018,766800
2025153,962994
2025161,786362
2025229,795448
2025283,322689
2025428,336070
2031883,17625023
2031888,17875200
2031897,17760981
2031900,17767724
2033296,8018526
2033308,8018527
2033320,8018531
2033327,8018525
2033328,7517172
2033341,8080744
2033359,8080745
2033362,7521662
2033373,8080740
2033374,8080746
2033382,7522510
2033383,7917938
2033384,7917929
2033385,7917910
2033386,7917930
2033392,7917933
2033396,7917934
2033397,7917939
2033398,7917911
2033402,7917927
2033410,7917928
2033411,7917912
2033420,7917935
2033424,7917936
2033427,7917917
2033450,7529522
2033455,7819023
2033457,7529523
2033461,7819037
2033463,7819058
2033476,7819024
2033505,7914428
2033508,7914424
2033513,7914427
2033518,7914429
2033523,7947108
2033527,7947102
2033530,7947076
2033534,7947109
2033545,7947081
2033550,7947110
2033556,7524607
2033563,7524606
2033564,7947075
2033565,7524605
2033569,7530987
2033577,7841057
2033578,7530988
2033579,7530984
2033600,7841058
2033601,7841054
2033602,7841053
2033623,7880742
2033625,7880748
2033628,7533517
2033638,7533519
2033640,7880745
2033644,7880743
2033645,7880749
2033646,7533518
2033669,7981071
2033694,7981069
2033699,7981088
2033710,7981078
2033711,7981085
2033724,7710954
2033734,7536025
2033743,7710958
2033766,7734295
2033774,7734309
2033795,7734310
2033816,7779729
2033818,7540039
2033830,7540038
2033834,7779730
2033838,7779732
2033842,7779724
2033845,7779728
2033853,7779731
2033859,7779733
2033869,7669598
2033879,7669591
2033907,7669593
2033917,7577483
2033921,7577476
2033922,7577480
2033943,7577484
2033951,7577485
2033957,7577478
2033979,7640233
2034015,7547214
2034051,7547213
2034056,7547255
2034068,8519675
2034072,8519668
2034079,8519676
2034090,8519669
2034091,8519672
2034096,8519674
2034149,7599050
2034153,7541236
2034379,17764554
2034536,17957238
2034557,17868436
2034560,17803818
2034579,17877827
2039729,17888186
2039741,17854511
2039792,17763897
2039794,17671809
2039811,17676256
2039813,17657599
2039827,17653805
2039831,17610043
2039853,17786387
2039864,17616840
2040174,17874322
2040191,17877652
2040506,17971864
2042490,17822557
2042506,17888158
2042515,17987122
2043492,17987114
2045096,17880718
2045658,17784946
2047284,17942389
2047288,17942387
2048494,17825113
2048508,17711590
2048514,17692111
2048577,17987126
2048661,18000538
2048940,17894896
2048941,17868472
2048958,17877825
2048959,17761004
2062801,9717985
2062882,9683306
2062886,9683302
2062893,9683300
2062933,9662243
2062942,9662247
2062954,9662244
2062963,9743309
2062970,9743306
2062972,9743300
2062985,9820180
2062990,9820181
2062994,9820191
2062997,9820178
2063028,9703285
2063030,9703286
2063033,9703288
2063039,9703292
2063040,9703284
2063041,9703289
2063048,9744511
2063049,9744493
2063055,9744506
2063060,9744509
2063075,9716042
2063082,9716036
2063088,9716038
2063090,9716041
2063096,9716035
2063104,9716039
2063121,9764583
2063134,9764584
2063139,9764585
2063152,9792153
2063159,9792150
2063167,9792152
2063170,9823974
2063173,9823973
2063191,9823975
2063192,9823976
2063229,9862578
2063230,9862566
2063232,9862579
2063233,9862577
2063236,9862576
2063243,9862573
2063260,9010043
2063262,9010041
2063279,9010040
2063294,9052419
2063321,9052418
2063322,9052420
2063326,9043029
2063335,9043026
2063346,9043030
2063352,9043028
2063372,9020492
2063373,9020490
2063386,9020489
2063387,9062416
2063566,17929148
2063969,17166221
2071959,17882408
2071961,17659363
2072835,18007992
2074268,8611407
2074273,8611400
2074288,8554969
2074303,8546909
2074308,8546908
2074316,8546911
2074317,8546913
2074363,8611384
2074366,8611382
2074371,8611378
2074380,8611381
2074382,8611374
2074391,8624270
2074399,8624266
2074401,8624268
2074407,8624271
2074408,8624267
2074415,8624269
2074416,8562352
2074418,8562349
2074421,8562348
2074424,8562350
2074426,8562351
2074461,8595173
