1566632,COUNT,M,290
1566644,COUNT,M,122
1567021,COUNT,M,216
1567062,COUNT,M,86
1567213,COUNT,M,169
1567435,COUNT,M,141
1569440,COUNT,M,126
1569640,COUNT,M,141
1569641,COUNT,M,38
1569824,COUNT,M,237
1569832,COUNT,M,255
1570348,COUNT,M,338
1570351,COUNT,M,38
1570354,COUNT,M,51
1574287,COUNT,M,7
1574335,COUNT,M,123
1578582,COUNT,M,14
1578590,COUNT,M,42
1579211,COUNT,M,142
1579215,COUNT,M,137
1579222,COUNT,M,59
1579224,COUNT,M,300
1579231,COUNT,M,119
1584225,COUNT,M,40
1584240,COUNT,M,100
1584405,COUNT,M,7
1586008,COUNT,M,64
1586021,COUNT,M,148
1590009,COUNT,M,104
1590049,COUNT,M,91
1590051,COUNT,M,220
1610114,COUNT,M,112
1615869,COUNT,M,66
1615874,COUNT,M,160
1617109,COUNT,M,209
161807,COUNT,M,30
161814,COUNT,M,165
1618389,COUNT,M,108
1618820,COUNT,M,185
1618944,COUNT,M,137
1618957,COUNT,M,119
1618958,COUNT,M,31
1619408,COUNT,M,36
1621066,COUNT,M,71
1622749,COUNT,M,70
1624835,COUNT,M,5
1626393,COUNT,M,243
1626455,COUNT,M,29
1626460,COUNT,M,68
1626462,COUNT,M,134
1626466,COUNT,M,47
1626471,COUNT,M,41
1629009,COUNT,M,22
1634743,COUNT,M,24
1634845,COUNT,M,52
1634849,COUNT,M,20
1635053,COUNT,M,153
1635553,COUNT,M,195
1635559,COUNT,M,249
1635567,COUNT,M,58
1635708,COUNT,M,13
1636037,COUNT,M,168
1636636,COUNT,M,218
1636653,COUNT,M,176
1636659,COUNT,M,150
1637105,COUNT,M,177
1637924,COUNT,M,187
1637936,COUNT,M,147
165057,COUNT,M,18
165058,COUNT,M,27
1654152,COUNT,M,127
165418,COUNT,M,15
1654185,COUNT,M,76
165437,COUNT,M,250
1657034,COUNT,M,200
1660537,COUNT,M,148
1660539,COUNT,M,10
1660570,COUNT,M,100
166129,COUNT,M,74
1661685,COUNT,M,100
1664572,COUNT,M,47
1665467,COUNT,M,160
1676011,COUNT,M,78
1684260,COUNT,M,258
1693558,COUNT,M,46
1693560,COUNT,M,22
1693563,COUNT,M,106
1693922,COUNT,M,123
1693923,COUNT,M,49
1697802,COUNT,M,224
1697822,COUNT,M,11
1698486,COUNT,M,212
1698488,COUNT,M,277
1702364,COUNT,M,19
1702365,COUNT,M,321
1702545,COUNT,M,62
1702547,COUNT,M,97
1705534,COUNT,M,127
1705535,COUNT,M,105
1705541,COUNT,M,85
1712338,COUNT,M,160
1712341,COUNT,M,22
1712345,COUNT,M,98
1713239,COUNT,M,46
1713247,COUNT,M,136
1716162,COUNT,M,176
1750976,COUNT,M,169
1750999,COUNT,M,113
1751025,COUNT,M,39
1751043,COUNT,M,93
1752232,COUNT,M,4
1761938,COUNT,M,22
1761939,COUNT,M,154
1762324,COUNT,M,89
1762369,COUNT,M,134
1762396,COUNT,M,63
1764019,COUNT,M,8
1764199,COUNT,M,31
1764200,COUNT,M,5
1764726,COUNT,M,215
1764730,COUNT,M,58
1764748,COUNT,M,222
1764757,COUNT,M,22
1764758,COUNT,M,142
1766357,COUNT,M,194
1766476,COUNT,M,125
1766925,COUNT,M,13
1769371,COUNT,M,30
1769405,COUNT,M,191
1769406,COUNT,M,50
1769413,COUNT,M,111
1769483,COUNT,M,180
1769514,COUNT,M,286
1774569,COUNT,M,4
1779267,COUNT,M,270
1779269,COUNT,M,23
1779296,COUNT,M,120
1779297,COUNT,M,9
1779298,COUNT,M,39
1779377,COUNT,M,49
1779398,COUNT,M,314
1779617,COUNT,M,157
1781432,COUNT,M,97
1781447,COUNT,M,142
1781451,COUNT,M,62
1781463,COUNT,M,48
17815,COUNT,M,56
1781565,COUNT,M,91
1781566,COUNT,M,19
1781578,COUNT,M,57
1781624,COUNT,M,171
1781656,COUNT,M,144
1781690,COUNT,M,6
1781709,COUNT,M,143
1781718,COUNT,M,273
1781748,COUNT,M,82
1781779,COUNT,M,273
1781938,COUNT,M,13
1781939,COUNT,M,165
1783850,COUNT,M,30
1784104,COUNT,M,86
1784567,COUNT,M,71
1784583,COUNT,M,25
1784606,COUNT,M,3
1784609,COUNT,M,42
1784617,COUNT,M,107
1784633,COUNT,M,25
1784640,COUNT,M,120
1784642,COUNT,M,26
1784643,COUNT,M,32
1784644,COUNT,M,57
1784654,COUNT,M,26
1784668,COUNT,M,39
1784677,COUNT,M,86
1784682,COUNT,M,68
1784731,COUNT,M,164
1784732,COUNT,M,60
1784735,COUNT,M,156
1784744,COUNT,M,28
1784754,COUNT,M,92
1784771,COUNT,M,232
1784789,COUNT,M,147
1784814,COUNT,M,96
1784818,COUNT,M,147
1785365,COUNT,M,10
1794253,COUNT,M,167
1794254,COUNT,M,194
1794452,COUNT,M,159
1794465,COUNT,M,60
1794466,COUNT,M,247
1794469,COUNT,M,85
1794471,COUNT,M,186
1794485,COUNT,M,78
1794488,COUNT,M,239
1794491,COUNT,M,64
1794492,COUNT,M,7
1794493,COUNT,M,203
1794494,COUNT,M,193
1794497,COUNT,M,66
1794511,COUNT,M,182
1794519,COUNT,M,181
1794525,COUNT,M,48
1794532,COUNT,M,85
1794625,COUNT,M,20
1794671,COUNT,M,59
1796542,COUNT,M,88
1796543,COUNT,M,175
1796862,COUNT,M,41
1796891,COUNT,M,34
1796956,COUNT,M,110
1797001,COUNT,M,116
1797029,COUNT,M,96
1797073,COUNT,M,1
1797163,COUNT,M,106
1797179,COUNT,M,33
1800845,COUNT,M,148
1800848,COUNT,M,30
1802727,COUNT,M,28
1802740,COUNT,M,25
1802871,COUNT,M,35
1804104,COUNT,M,134
1804259,COUNT,M,44
1804265,COUNT,M,38
1805445,COUNT,M,74
1808051,COUNT,M,23
1808097,COUNT,M,44
1808456,COUNT,M,117
1808482,COUNT,M,110
1810248,COUNT,M,90
1810250,COUNT,M,11
1810307,COUNT,M,24
1810515,COUNT,M,72
1810535,COUNT,M,36
1810541,COUNT,M,168
1817647,COUNT,M,64
1817692,COUNT,M,97
1819366,COUNT,M,7
1819392,COUNT,M,23
1820755,COUNT,M,159
1820778,COUNT,M,71
1820788,COUNT,M,180
1821019,COUNT,M,156
1821022,COUNT,M,10
1821023,COUNT,M,97
1821024,COUNT,M,253
1821028,COUNT,M,207
1821033,COUNT,M,101
1821337,COUNT,M,135
1821338,COUNT,M,49
1824745,COUNT,M,41
1824748,COUNT,M,160
1824751,COUNT,M,13
1824758,COUNT,M,64
1824772,COUNT,M,115
1828149,COUNT,M,88
1828735,COUNT,M,98
1829425,COUNT,M,23
1831475,COUNT,M,275
1831486,COUNT,M,100
1831487,COUNT,M,98
1831737,COUNT,M,65
1831738,COUNT,M,94
1831760,COUNT,M,190
1831762,COUNT,M,259
1832131,COUNT,M,140
1832136,COUNT,M,21
1832149,COUNT,M,140
1832184,COUNT,M,0
1832208,COUNT,M,163
1838423,COUNT,M,2
1838902,COUNT,M,13
1839088,COUNT,M,106
1839112,COUNT,M,18
1839129,COUNT,M,38
1839864,COUNT,M,268
184375,COUNT,M,80
184484,COUNT,M,40
1845152,COUNT,M,3
1845153,COUNT,M,25
1847446,COUNT,M,30
1847451,COUNT,M,4
1847527,COUNT,M,135
1847683,COUNT,M,248
1847689,COUNT,M,143
1847815,COUNT,M,120
1847816,COUNT,M,253
1847819,COUNT,M,12
1847823,COUNT,M,209
1847837,COUNT,M,14
1849920,COUNT,M,63
1849925,COUNT,M,22
1851010,COUNT,M,204
1851017,COUNT,M,81
1851018,COUNT,M,150
1851378,COUNT,M,59
1851704,COUNT,M,171
1851952,COUNT,M,248
1851963,COUNT,M,2
1852113,COUNT,M,25
1852268,COUNT,M,193
1852271,COUNT,M,103
1852293,COUNT,M,231
1852321,COUNT,M,55
1852397,COUNT,M,149
1852556,COUNT,M,73
1852916,COUNT,M,42
1852917,COUNT,M,33
1852919,COUNT,M,136
1853105,COUNT,M,105
185312,COUNT,M,44
1854904,COUNT,M,203
1854908,COUNT,M,294
1855065,COUNT,M,284
1859973,COUNT,M,63
1859980,COUNT,M,45
1859988,COUNT,M,129
1860070,COUNT,M,108
1865380,COUNT,M,7
1865537,COUNT,M,111
1866019,COUNT,M,74
1867808,COUNT,M,17
1867816,COUNT,M,11
1868017,COUNT,M,9
1868032,COUNT,M,239
1868083,COUNT,M,10
1868721,COUNT,M,33
1868738,COUNT,M,21
1871588,COUNT,M,172
1871598,COUNT,M,153
1872030,COUNT,M,97
1874716,COUNT,M,7
1874718,COUNT,M,45
1874722,COUNT,M,89
1876216,COUNT,M,74
1877802,COUNT,M,82
1877813,COUNT,M,10
1878496,COUNT,M,114
1884131,COUNT,M,6
1884155,COUNT,M,27
1884157,COUNT,M,74
1885249,COUNT,M,9
1885552,COUNT,M,302
1885798,COUNT,M,69
1887535,COUNT,M,114
1888714,COUNT,M,149
1888725,COUNT,M,69
1890293,COUNT,M,113
1890550,COUNT,M,65
1891306,COUNT,M,43
1891315,COUNT,M,54
1891438,COUNT,M,217
1891439,COUNT,M,114
1892014,COUNT,M,103
1892551,COUNT,M,21
1894803,COUNT,M,140
1894974,COUNT,M,245
1894983,COUNT,M,49
1896160,COUNT,M,91
1896161,COUNT,M,269
1896174,COUNT,M,145
1899490,COUNT,M,104
1903355,COUNT,M,97
1903357,COUNT,M,46
1904176,COUNT,M,277
1904193,COUNT,M,1
1904225,COUNT,M,95
1904437,COUNT,M,18
1904445,COUNT,M,122
1905915,COUNT,M,321
1906741,COUNT,M,163
1906806,COUNT,M,130
1906816,COUNT,M,59
1906819,COUNT,M,16
1906828,COUNT,M,5
1910594,COUNT,M,5
1913056,COUNT,M,29
1913171,COUNT,M,146
1913175,COUNT,M,41
1913177,COUNT,M,236
1913528,COUNT,M,324
1913602,COUNT,M,113
1913915,COUNT,M,94
1913938,COUNT,M,103
1913939,COUNT,M,65
1914073,COUNT,M,37
1914074,COUNT,M,80
1914078,COUNT,M,83
1914085,COUNT,M,233
1914240,COUNT,M,81
1914243,COUNT,M,195
1914252,COUNT,M,203
1914255,COUNT,M,14
1914282,COUNT,M,50
1915596,COUNT,M,48
1915605,COUNT,M,176
1915607,COUNT,M,43
1915612,COUNT,M,265
1915628,COUNT,M,194
1915640,COUNT,M,16
1915642,COUNT,M,16
1915648,COUNT,M,44
1919363,COUNT,M,148
1919379,COUNT,M,65
1919386,COUNT,M,67
1919387,COUNT,M,37
1919427,COUNT,M,273
1920547,COUNT,M,89
1924504,COUNT,M,28
1925059,COUNT,M,52
1925106,COUNT,M,47
1925118,COUNT,M,27
1929055,COUNT,M,56
1929101,COUNT,M,68
1931439,COUNT,M,37
1931598,COUNT,M,155
1931600,COUNT,M,124
1931606,COUNT,M,100
1933427,COUNT,M,144
1933430,COUNT,M,19
1933438,COUNT,M,112
1933535,COUNT,M,151
1933542,COUNT,M,73
1933543,COUNT,M,155
1934353,COUNT,M,40
1934382,COUNT,M,265
1936985,COUNT,M,233
1936999,COUNT,M,111
1939729,COUNT,M,19
1939830,COUNT,M,72
1939837,COUNT,M,85
1939983,COUNT,M,110
1939989,COUNT,M,96
1940006,COUNT,M,157
1940016,COUNT,M,67
1940263,COUNT,M,120
1940310,COUNT,M,10
1940311,COUNT,M,137
1940326,COUNT,M,135
1941734,COUNT,M,128
1941736,COUNT,M,35
1941739,COUNT,M,233
1941741,COUNT,M,231
1942115,COUNT,M,9
1942174,COUNT,M,23
1942178,COUNT,M,221
194218,COUNT,M,4
194256,COUNT,M,31
194434,COUNT,M,0
194710,COUNT,M,18
194733,COUNT,M,129
1947969,COUNT,M,61
1947993,COUNT,M,179
1948011,COUNT,M,30
194858,COUNT,M,94
194902,COUNT,M,63
1949403,COUNT,M,87
1949820,COUNT,M,126
1949836,COUNT,M,154
1950208,COUNT,M,133
1950346,COUNT,M,112
1950430,COUNT,M,100
1950473,COUNT,M,182
1950500,COUNT,M,87
1950508,COUNT,M,52
1950696,COUNT,M,223
1950708,COUNT,M,240
1955417,COUNT,M,78
1955435,COUNT,M,101
1963323,COUNT,M,157
1963330,COUNT,M,169
1965476,COUNT,M,218
1968156,COUNT,M,217
1968159,COUNT,M,23
1968166,COUNT,M,20
1968179,COUNT,M,184
1968184,COUNT,M,141
1968186,COUNT,M,23
1968188,COUNT,M,5
1968191,COUNT,M,130
1968195,COUNT,M,84
1968211,COUNT,M,47
1968216,COUNT,M,118
1968218,COUNT,M,62
1968223,COUNT,M,17
1968224,COUNT,M,136
1968225,COUNT,M,47
1968228,COUNT,M,137
1968230,COUNT,M,98
1968274,COUNT,M,0
1968287,COUNT,M,31
1968293,COUNT,M,235
1968296,COUNT,M,209
1968304,COUNT,M,47
1968311,COUNT,M,9
1968314,COUNT,M,2
1968335,COUNT,M,219
1968345,COUNT,M,27
1968363,COUNT,M,212
1968370,COUNT,M,352
1968374,COUNT,M,131
1968387,COUNT,M,55
1968400,COUNT,M,52
1968411,COUNT,M,76
1968412,COUNT,M,61
1968433,COUNT,M,209
1968453,COUNT,M,1
1968458,COUNT,M,84
1968469,COUNT,M,29
1968472,COUNT,M,123
1968478,COUNT,M,103
1968482,COUNT,M,84
1968505,COUNT,M,117
1968509,COUNT,M,167
1968514,COUNT,M,80
1968524,COUNT,M,37
1968528,COUNT,M,221
1968531,COUNT,M,115
1968533,COUNT,M,54
1968558,COUNT,M,57
1968585,COUNT,M,105
1968592,COUNT,M,204
1968593,COUNT,M,25
1968602,COUNT,M,116
1968611,COUNT,M,34
1968622,COUNT,M,53
1968636,COUNT,M,225
1968639,COUNT,M,277
1968653,COUNT,M,3
1968655,COUNT,M,40
1968660,COUNT,M,160
1968665,COUNT,M,100
1968692,COUNT,M,186
1968704,COUNT,M,35
1968737,COUNT,M,79
1968756,COUNT,M,70
1968766,COUNT,M,80
1968773,COUNT,M,100
1968791,COUNT,M,84
1968792,COUNT,M,71
1968796,COUNT,M,8
1968808,COUNT,M,172
1968816,COUNT,M,47
1968837,COUNT,M,36
1968846,COUNT,M,66
1968847,COUNT,M,3
1968853,COUNT,M,98
1968858,COUNT,M,157
1968859,COUNT,M,73
1968870,COUNT,M,158
1968904,COUNT,M,157
1968916,COUNT,M,135
1968918,COUNT,M,22
1969429,COUNT,M,74
1969444,COUNT,M,147
1969447,COUNT,M,19
1969460,COUNT,M,244
1971046,COUNT,M,53
1971054,COUNT,M,58
1971055,COUNT,M,34
1971065,COUNT,M,143
1971069,COUNT,M,17
1971305,COUNT,M,10
1971312,COUNT,M,56
1971367,COUNT,M,139
1971381,COUNT,M,139
1971386,COUNT,M,5
1971415,COUNT,M,6
1971476,COUNT,M,75
1971477,COUNT,M,166
1971484,COUNT,M,317
1971512,COUNT,M,148
